Account Name,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
@FoxNews,0.0,Mar-30-2018 19:41:00,1.0,0.0,0.0,"Man drinks $1,200 shot of whiskey, tries running out without paying tab  https://t.co/pLuImaCxcj",49
@FoxNews,0.0,Mar-30-2018 19:37:54,1.0,0.0,0.0,".@AxiosNick on Russia probe: ""These leaks aren't coming from Mueller. Nothing comes out of Mueller's team. These ar… https://t.co/t8PnvEsLM8",50
@FoxNews,-0.3818,Mar-30-2018 19:36:00,0.684,0.192,0.124,Texas restaurant donates Friday profits to family of teen killed in hit-and-run: 'She had a heart of gold' https://t.co/x9nFOiXiag,51
@FoxNews,0.0,Mar-30-2018 19:31:00,1.0,0.0,0.0,"Stephon Clark's independent autopsy results reveal he was shot seven times, official says https://t.co/LaP5ruTVyV",52
@FoxNews,0.0,Mar-30-2018 19:26:20,1.0,0.0,0.0,"Alina Polyakova on Russia's missile test: ""I actually think the Trump administration has done quite a bit to send a… https://t.co/SgCqOnbAY0",53
@FoxNews,0.0,Mar-30-2018 19:21:48,1.0,0.0,0.0,"Alina Polyakova on Russia's missile test: ""We are in a downward spiral when it comes to U.S.-Russia relations. And… https://t.co/JGczVbkjYe",54
@FoxNews,0.0772,Mar-30-2018 19:14:52,0.902,0.0,0.098,"Boothe: Red State Democrats Want @HillaryClinton to 'Go Away,' GOP Does Not https://t.co/Ki0r8OKuOD",55
@FoxNews,0.7906,Mar-30-2018 19:07:27,0.65,0.0,0.35,.@dennisrodman: I hope Kim Jong Un wears a 'Make America Great Again' hat after meeting Trump https://t.co/xJA67Q6XU7,56
@FoxNews,-0.0772,Mar-30-2018 18:59:56,0.81,0.101,0.089,"RT @FoxBusiness: Outgoing Secretary of Veterans Affairs @SecShulkin claims he was seen ""as an obstacle to privatization who had to be remov…",57
@FoxNews,0.4019,Mar-30-2018 18:58:42,0.67,0.117,0.212,Report: Trump Warned Putin That 'I'll Win' If We Have an Arms Race https://t.co/Mlc6rP9ciq,58
@FoxNews,0.0,Mar-30-2018 18:51:47,1.0,0.0,0.0,".@RepGaramendi on @POTUS' infrastructure plan: ""We all know that if you can't move people, you can't move the econo… https://t.co/rDXiw8eUrQ",59
@FoxNews,0.0,Mar-30-2018 18:48:08,1.0,0.0,0.0,President @realDonaldTrump's infrastructure plan. #DailyBriefing https://t.co/YOlWc67AqR https://t.co/XZQNnMmQ36,60
@FoxNews,0.5859,Mar-30-2018 18:47:18,0.847,0.0,0.153,"John Yoo on adding immigration status to 2020 census: ""In the end I don't think it's gonna win because if the plain… https://t.co/cy1zOgpILA",61
@FoxNews,0.3182,Mar-30-2018 18:41:51,0.702,0.082,0.216,".@KatiePavlich: ""If Americans want border security, they're gonna have to pay for it."" #DailyBriefing… https://t.co/WviiJFlU41",62
@FoxNews,0.2023,Mar-30-2018 18:36:03,0.899,0.0,0.101,".@ChrisStirewalt on 2016 election: ""It is important for us to remember...the Trump nation...that intensity was real… https://t.co/3pHbF0iQee",63
@FoxNews,0.7003,Mar-30-2018 18:29:54,0.655,0.0,0.345,Boy's delight over new wheelchair swing at park will warm your heart https://t.co/dJ6yxEQ8b2,64
@FoxNews,-0.3818,Mar-30-2018 18:22:23,0.729,0.271,0.0,Arnold Schwarzenegger reportedly undergoes emergency heart surgery https://t.co/w9PBVeHdWv,65
@FoxNews,-0.2415,Mar-30-2018 18:13:21,0.735,0.158,0.107,OPINION: Don't blame @HillaryClinton -- ‘Dear Madam President’ makes more excuses for her election defeat https://t.co/lafc4aUMEf,66
@FoxNews,0.0,Mar-30-2018 18:06:28,1.0,0.0,0.0,Russian ICBM dubbed the 'Satan 2'; @BenjaminHallFNC reports. https://t.co/Arp5qPrDRf https://t.co/zwEh8UlmZC,67
@FoxNews,0.0,Mar-30-2018 18:01:34,1.0,0.0,0.0,".@KellyannePolls: ""@HillaryClinton is still talking about her and an election that happened a year and a half ago."" https://t.co/vsOwrMHlcI",68
@FoxNews,-0.8979,Mar-30-2018 17:56:06,0.502,0.498,0.0,Utah man accused of killing teen couple and dumping their bodies in abandoned mine shaft https://t.co/b1IsNZktcc,69
@FoxNews,0.1027,Mar-30-2018 17:47:02,0.931,0.0,0.069,"Sheriff Thomas Hodgson: ""We've reached a point in this country - the sheriffs have - where we can't stand by any lo… https://t.co/rzc1GoXVm5",70
@FoxNews,0.5267,Mar-30-2018 17:34:33,0.815,0.0,0.185,President @realDonaldTrump Answers Boy Seeking Kidney for Father: 'You're a Brave Young Man With a Big Heart' https://t.co/6Dle7laPeH,71
@FoxNews,-0.4767,Mar-30-2018 17:27:51,0.78,0.22,0.0,Footage from McDonald's attack shows woman slamming teen employee into fryer https://t.co/qUiIeT6cDk,72
@FoxNews,0.6808,Mar-30-2018 17:20:17,0.641,0.0,0.359,"Moments ago, @VP Mike Pence issued a message wishing everyone celebrating a #HappyPassover. https://t.co/wuLVKOrMcN",73
@FoxNews,0.0,Mar-30-2018 17:15:01,1.0,0.0,0.0,"On Twitter, @VP Mike Pence commemorated #GoodFriday. https://t.co/B6Kz9r72bA",74
@FoxNews,0.1027,Mar-30-2018 17:12:40,0.714,0.132,0.154,WATCH: Missouri firefighters saved a cat that wasn't moving after a house fire in St. Louis. https://t.co/IFwbDnEPrn,75
@FoxNews,-0.7184,Mar-30-2018 17:12:15,0.667,0.333,0.0,President Bush's spiritual adviser accused of bilking investors in $1 million fraud scheme https://t.co/zoRwXfTUS2,76
@FoxNews,0.4939,Mar-30-2018 16:58:45,0.814,0.0,0.186,"On @OutnumberedFNC, @davidwebbshow praised President @realDonaldTrump's renewed calls for a wall on the nation's so… https://t.co/L105BrgGL8",77
@FoxNews,0.0,Mar-30-2018 16:57:07,1.0,0.0,0.0,U.S. Customs and Border Protection Acting Deputy Commissioner Ronald D. Vitello provides an update on border wall c… https://t.co/xiNJ38AFPX,78
@FoxNews,0.0,Mar-30-2018 16:56:00,1.0,0.0,0.0,".@MelissaAFrancis: ""I am concerned about [@HillaryClinton's] mental health."" #Outnumbered https://t.co/ifHBtxdomy",79
@FoxNews,0.0,Mar-30-2018 16:48:33,1.0,0.0,0.0,".@davidwebbshow: ""[@HillaryClinton's] proposition is that women can't think for themselves."" #Outnumbered https://t.co/dVvHAzai1g",80
@FoxNews,-0.4019,Mar-30-2018 16:47:06,0.748,0.252,0.0,Under Armour: 150 million MyFitnessPal accounts were hacked https://t.co/RVgdieUSTM,81
@FoxNews,0.0,Mar-30-2018 16:37:53,1.0,0.0,0.0,".@JessicaTarlov: ""With Jeff Sessions having recused himself from the Russia investigation, which I know aggravates… https://t.co/qO9exfurzP",82
@FoxNews,0.0,Mar-30-2018 16:33:59,1.0,0.0,0.0,"Nearly 300,000 VW diesels are sitting in lots across the U.S. https://t.co/LUKtjFCenW",83
@FoxNews,0.3612,Mar-30-2018 16:22:48,0.865,0.0,0.135,".@LisaMarieBoothe: ""I don't know what changed from 2006 when you had people like Sen. Dianne Feinstein,… https://t.co/RYAqrflX6s",84
@FoxNews,0.0,Mar-30-2018 16:20:13,1.0,0.0,0.0,".@davidwebbshow: ""Tell me a case where a wall doesn't work where it's needed. You can't."" #Outnumbered https://t.co/gUn1QikwOr",85
@FoxNews,0.0,Mar-30-2018 16:16:40,1.0,0.0,0.0,".@POTUS, yesterday: ""We spend billions of dollars in other countries maintaining their borders and we can't maintai… https://t.co/aicqqdYdUb",86
@FoxNews,0.34,Mar-30-2018 16:10:56,0.833,0.0,0.167,".@LisaMarieBoothe: ""All we've been hearing about is: '@POTUS needs to get tougher on Russia, tougher on Russia.' An… https://t.co/9rK5tKWqUB",87
@FoxNews,0.1779,Mar-30-2018 16:10:25,0.576,0.187,0.237,Pilot kisses ground after emergency landing in Florida https://t.co/YvYHKYRUio https://t.co/Y7sSRxmtko,88
@FoxNews,0.5413,Mar-30-2018 16:05:19,0.71,0.0,0.29,".@davidwebbshow: ""Russia's really playing a game of trying to play the victim."" #Outnumbered https://t.co/n5pqoDYzWh",89
@FoxNews,0.4588,Mar-30-2018 15:58:45,0.714,0.0,0.286,"RT @FoxBusiness: .@McDonalds expands worker tuition benefits, citing tax law https://t.co/RXbVuYIdxI https://t.co/UQ9EKbW10y",90
@FoxNews,-0.3818,Mar-30-2018 15:53:28,0.729,0.271,0.0,Arnold Schwarzenegger reportedly undergoes emergency heart surgery https://t.co/w9PBVeHdWv,91
@FoxNews,-0.1779,Mar-30-2018 15:48:07,0.462,0.287,0.251,Leaked Facebook 'ugly truth' memo about the social network’s growth sparks controversy https://t.co/eaY6BuYX84,92
@FoxNews,-0.296,Mar-30-2018 15:41:07,0.804,0.196,0.0,.@HillaryClinton: No one tells a man to go away. https://t.co/VGn9BcoKnF https://t.co/TBQJ0OU0T8,93
@FoxNews,0.3724,Mar-30-2018 15:37:25,0.825,0.0,0.175,OPINION: Marc Thiessen: There is nothing wrong with a census question about citizenship https://t.co/mtKiIgluMh,94
@FoxNews,-0.128,Mar-30-2018 15:33:43,0.927,0.073,0.0,".@kayleighmcenany: ""[@POTUS] blew past the mainstream media and used this very open forum... to tout what he has do… https://t.co/hHoQPXymeA",95
@FoxNews,0.3252,Mar-30-2018 15:19:38,0.811,0.0,0.189,"Noor Salman, widow of Pulse nightclub gunman, found not guilty https://t.co/zr7BoM8AGp",96
@FoxNews,0.0,Mar-30-2018 15:09:00,1.0,0.0,0.0,".@newtgingrich: ""Once in a while, Hollywood will make a movie that appeals to middle America that'll do amazingly w… https://t.co/wKtalEfAQC",97
@FoxNews,0.0,Mar-30-2018 15:01:29,1.0,0.0,0.0,"'Satan 2' nuclear missile again test-launched by Russia, as Putin brags of 'invulnerable' arsenal https://t.co/dHdOQQt6em",98
@FoxNews,0.0,Mar-30-2018 14:57:16,1.0,0.0,0.0,"RT @FoxNewsResearch: ""Roseanne"" Reboot →
•Averaged 18.4 million viewers
•8th most-watched non-sports telecast on network TV over the past y…",99
@FoxNews,-0.5574,Mar-30-2018 14:57:13,0.769,0.231,0.0,".@TuckerCarlson: The Left Sees Illegal Immigrants Voting as a Way to Obtain Power
https://t.co/7AJCGPvXBg",100
